moment,station,clouds,description,humidity,pressure,temperature,wind,bikes_in_use
2016-04-11 11:45:38,place-esquirol,90,overcast clouds,62,1008.0,14.65,2.1,16
2016-04-11 11:45:41,place-esquirol,90,overcast clouds,62,1008.0,14.65,2.1,18
2016-04-11 11:46:55,pomme,90,overcast clouds,58,1009.0,15.55,2.1,9
2016-04-11 11:47:33,place-des-carmes,90,overcast clouds,58,1009.0,15.55,2.1,4
2016-04-11 11:49:03,place-des-carmes,90,overcast clouds,58,1009.0,15.55,2.1,3
2016-04-11 11:49:18,place-esquirol,90,overcast clouds,58,1009.0,15.55,2.1,18
2016-04-11 11:49:31,pomme,90,overcast clouds,58,1009.0,15.55,2.1,10
2016-04-11 11:51:34,place-jeanne-darc,90,overcast clouds,58,1009.0,15.55,2.1,2
2016-04-11 11:51:49,place-esquirol,90,overcast clouds,58,1009.0,15.55,2.1,19
2016-04-11 11:53:41,pomme,90,overcast clouds,58,1009.0,15.55,2.1,11
2016-04-11 11:53:43,pomme,90,overcast clouds,58,1009.0,15.55,2.1,12
2016-04-11 11:54:39,place-jeanne-darc,90,overcast clouds,58,1009.0,15.55,2.1,1
2016-04-11 11:54:50,metro-canal-du-midi,90,overcast clouds,58,1009.0,15.55,2.1,12
2016-04-11 11:57:01,place-des-carmes,90,overcast clouds,58,1009.0,15.55,2.1,3
2016-04-11 11:58:18,place-esquirol,90,overcast clouds,58,1009.0,15.42,2.1,21
2016-04-11 11:59:46,pomme,90,overcast clouds,58,1009.0,15.42,2.1,13
2016-04-11 12:00:20,place-esquirol,90,overcast clouds,58,1009.0,15.42,2.1,20
2016-04-11 12:00:35,place-des-carmes,90,overcast clouds,58,1009.0,15.42,2.1,3
2016-04-11 12:01:35,pomme,90,overcast clouds,58,1009.0,15.42,2.1,14
2016-04-11 12:01:39,place-esquirol,90,overcast clouds,58,1009.0,15.42,2.1,20
2016-04-11 12:01:51,place-des-carmes,90,overcast clouds,58,1009.0,15.42,2.1,3
2016-04-11 12:02:13,place-esquirol,90,overcast clouds,58,1009.0,15.42,2.1,20
2016-04-11 12:02:33,place-des-carmes,90,overcast clouds,58,1009.0,15.42,2.1,1
2016-04-11 12:02:59,place-des-carmes,90,overcast clouds,58,1009.0,15.42,2.1,1
2016-04-11 12:03:03,place-esquirol,90,overcast clouds,58,1009.0,15.42,2.1,22
2016-04-11 12:03:06,place-jeanne-darc,90,overcast clouds,58,1009.0,15.42,2.1,1
2016-04-11 12:03:46,place-jeanne-darc,90,overcast clouds,58,1009.0,15.42,2.1,0
2016-04-11 12:04:37,pomme,90,overcast clouds,58,1009.0,15.42,2.1,16
2016-04-11 12:05:29,pomme,90,overcast clouds,58,1009.0,15.42,2.1,16
2016-04-11 12:05:35,metro-canal-du-midi,90,overcast clouds,58,1009.0,15.42,2.1,12
2016-04-11 12:05:43,metro-canal-du-midi,90,overcast clouds,58,1009.0,15.42,2.1,13
2016-04-11 12:06:01,pomme,90,overcast clouds,58,1009.0,15.42,2.1,16
2016-04-11 12:07:08,pomme,90,overcast clouds,58,1009.0,15.42,2.1,16
2016-04-11 12:08:40,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,22
2016-04-11 12:08:44,pomme,90,overcast clouds,58,1009.0,15.69,2.1,15
2016-04-11 12:09:07,pomme,90,overcast clouds,58,1009.0,15.69,2.1,15
2016-04-11 12:09:16,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:09:18,place-jeanne-darc,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:09:42,place-jeanne-darc,90,overcast clouds,58,1009.0,15.69,2.1,0
2016-04-11 12:09:55,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,20
2016-04-11 12:11:34,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:12:30,pomme,90,overcast clouds,58,1009.0,15.69,2.1,17
2016-04-11 12:12:36,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:12:37,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:13:15,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:13:40,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:15:39,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,22
2016-04-11 12:16:35,metro-canal-du-midi,90,overcast clouds,58,1009.0,15.69,2.1,13
2016-04-11 12:17:31,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,22
2016-04-11 12:17:33,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,0
2016-04-11 12:17:40,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:18:35,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:19:11,pomme,90,overcast clouds,58,1009.0,15.69,2.1,17
2016-04-11 12:19:40,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:19:45,place-jeanne-darc,90,overcast clouds,58,1009.0,15.69,2.1,0
2016-04-11 12:20:17,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,20
2016-04-11 12:20:38,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:20:50,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,22
2016-04-11 12:21:25,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:22:20,pomme,90,overcast clouds,58,1009.0,15.69,2.1,17
2016-04-11 12:22:25,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:22:44,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:23:18,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,22
2016-04-11 12:23:27,pomme,90,overcast clouds,58,1009.0,15.69,2.1,16
2016-04-11 12:23:37,metro-canal-du-midi,90,overcast clouds,58,1009.0,15.69,2.1,13
2016-04-11 12:23:52,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:23:58,place-jeanne-darc,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:23:59,pomme,90,overcast clouds,58,1009.0,15.69,2.1,15
2016-04-11 12:24:16,metro-canal-du-midi,90,overcast clouds,58,1009.0,15.69,2.1,12
2016-04-11 12:24:22,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,1
2016-04-11 12:25:19,pomme,90,overcast clouds,58,1009.0,15.69,2.1,17
2016-04-11 12:27:02,place-des-carmes,90,overcast clouds,58,1009.0,15.69,2.1,2
2016-04-11 12:27:16,place-esquirol,90,overcast clouds,58,1009.0,15.69,2.1,21
2016-04-11 12:27:46,pomme,90,overcast clouds,58,1009.0,15.69,2.1,17
2016-04-11 12:29:17,place-esquirol,75,broken clouds,62,1009.0,15.89,3.1,20
2016-04-11 12:29:31,metro-canal-du-midi,75,broken clouds,62,1009.0,15.89,3.1,11
2016-04-11 12:29:32,pomme,75,broken clouds,62,1009.0,15.89,3.1,18
2016-04-11 12:29:54,pomme,75,broken clouds,62,1009.0,15.89,3.1,18
2016-04-11 12:31:25,pomme,75,broken clouds,62,1009.0,15.89,3.1,17
2016-04-11 12:31:56,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,3
2016-04-11 12:33:26,place-jeanne-darc,75,broken clouds,62,1009.0,15.89,3.1,2
2016-04-11 12:34:19,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,3
2016-04-11 12:35:38,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,4
2016-04-11 12:36:01,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,3
2016-04-11 12:36:11,place-esquirol,75,broken clouds,62,1009.0,15.89,3.1,21
2016-04-11 12:36:58,place-jeanne-darc,75,broken clouds,62,1009.0,15.89,3.1,3
2016-04-11 12:37:29,place-esquirol,75,broken clouds,62,1009.0,15.89,3.1,21
2016-04-11 12:37:35,place-esquirol,75,broken clouds,62,1009.0,15.89,3.1,20
2016-04-11 12:38:04,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,2
2016-04-11 12:38:34,pomme,75,broken clouds,62,1009.0,15.89,3.1,17
2016-04-11 12:38:55,place-esquirol,75,broken clouds,62,1009.0,15.89,3.1,21
2016-04-11 12:39:03,pomme,75,broken clouds,62,1009.0,15.89,3.1,18
2016-04-11 12:39:23,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,2
2016-04-11 12:39:34,metro-canal-du-midi,75,broken clouds,62,1009.0,15.89,3.1,10
2016-04-11 12:40:19,place-des-carmes,75,broken clouds,62,1009.0,15.89,3.1,0
2016-04-11 12:40:29,place-jeanne-darc,75,broken clouds,62,1009.0,15.89,3.1,3
2016-04-11 12:40:55,place-jeanne-darc,75,broken clouds,62,1009.0,15.92,3.1,2
2016-04-11 12:41:54,pomme,75,broken clouds,62,1009.0,15.92,3.1,18
2016-04-11 12:42:45,pomme,75,broken clouds,62,1009.0,15.92,3.1,18
2016-04-11 12:43:55,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,22
2016-04-11 12:45:15,pomme,75,broken clouds,62,1009.0,15.92,3.1,18
2016-04-11 12:45:48,pomme,75,broken clouds,62,1009.0,15.92,3.1,17
2016-04-11 12:46:37,place-jeanne-darc,75,broken clouds,62,1009.0,15.92,3.1,2
2016-04-11 12:48:15,place-des-carmes,75,broken clouds,62,1009.0,15.92,3.1,1
2016-04-11 12:48:37,pomme,75,broken clouds,62,1009.0,15.92,3.1,17
2016-04-11 12:49:22,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,22
2016-04-11 12:49:34,pomme,75,broken clouds,62,1009.0,15.92,3.1,17
2016-04-11 12:49:38,metro-canal-du-midi,75,broken clouds,62,1009.0,15.92,3.1,10
2016-04-11 12:49:39,pomme,75,broken clouds,62,1009.0,15.92,3.1,18
2016-04-11 12:49:47,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,21
2016-04-11 12:51:22,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,21
2016-04-11 12:52:10,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,22
2016-04-11 12:52:38,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,22
2016-04-11 12:53:31,place-jeanne-darc,75,broken clouds,62,1009.0,15.92,3.1,2
2016-04-11 12:53:50,place-jeanne-darc,75,broken clouds,62,1009.0,15.92,3.1,1
2016-04-11 12:54:10,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,22
2016-04-11 12:54:55,place-des-carmes,75,broken clouds,62,1009.0,15.92,3.1,2
2016-04-11 12:55:13,pomme,75,broken clouds,62,1009.0,15.92,3.1,17
2016-04-11 12:55:32,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,20
2016-04-11 12:55:44,place-des-carmes,75,broken clouds,62,1009.0,15.92,3.1,3
2016-04-11 12:56:11,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,21
2016-04-11 12:56:34,metro-canal-du-midi,75,broken clouds,62,1009.0,15.92,3.1,11
2016-04-11 12:57:35,place-des-carmes,75,broken clouds,62,1009.0,15.92,3.1,3
2016-04-11 12:57:36,place-esquirol,75,broken clouds,62,1009.0,15.92,3.1,20
2016-04-11 12:58:19,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,19
2016-04-11 12:59:34,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,18
2016-04-11 12:59:34,pomme,20,few clouds,63,1008.0,16.42,2.6,17
2016-04-11 13:00:25,pomme,20,few clouds,63,1008.0,16.42,2.6,16
2016-04-11 13:00:29,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,17
2016-04-11 13:00:39,place-jeanne-darc,20,few clouds,63,1008.0,16.42,2.6,2
2016-04-11 13:01:11,pomme,20,few clouds,63,1008.0,16.42,2.6,16
2016-04-11 13:01:21,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,18
2016-04-11 13:02:11,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,18
2016-04-11 13:02:33,place-des-carmes,20,few clouds,63,1008.0,16.42,2.6,2
2016-04-11 13:03:44,place-jeanne-darc,20,few clouds,63,1008.0,16.42,2.6,1
2016-04-11 13:04:13,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,18
2016-04-11 13:06:35,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,18
2016-04-11 13:06:38,metro-canal-du-midi,20,few clouds,63,1008.0,16.42,2.6,11
2016-04-11 13:07:06,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,17
2016-04-11 13:07:29,pomme,20,few clouds,63,1008.0,16.42,2.6,16
2016-04-11 13:08:10,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,18
2016-04-11 13:08:37,place-jeanne-darc,20,few clouds,63,1008.0,16.42,2.6,1
2016-04-11 13:08:40,place-des-carmes,20,few clouds,63,1008.0,16.42,2.6,2
2016-04-11 13:09:03,place-jeanne-darc,20,few clouds,63,1008.0,16.42,2.6,0
2016-04-11 13:10:38,pomme,20,few clouds,63,1008.0,16.42,2.6,16
2016-04-11 13:10:40,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,17
2016-04-11 13:13:10,place-esquirol,20,few clouds,63,1008.0,16.42,2.6,17
2016-04-11 13:13:29,place-des-carmes,20,few clouds,63,1008.0,16.52,2.6,2
2016-04-11 13:13:50,place-esquirol,20,few clouds,63,1008.0,16.52,2.6,16
2016-04-11 13:14:33,place-des-carmes,20,few clouds,63,1008.0,16.52,2.6,1
2016-04-11 13:15:31,pomme,20,few clouds,63,1008.0,16.52,2.6,17
2016-04-11 13:16:41,metro-canal-du-midi,20,few clouds,63,1008.0,16.52,2.6,11
2016-04-11 13:16:54,place-des-carmes,20,few clouds,63,1008.0,16.52,2.6,2
2016-04-11 13:17:21,pomme,20,few clouds,63,1008.0,16.52,2.6,18
2016-04-11 13:17:58,pomme,20,few clouds,63,1008.0,16.52,2.6,17
2016-04-11 13:18:07,place-esquirol,20,few clouds,63,1008.0,16.52,2.6,15
2016-04-11 13:19:06,place-jeanne-darc,20,few clouds,63,1008.0,16.52,2.6,0
2016-04-11 13:19:22,place-esquirol,20,few clouds,63,1008.0,16.52,2.6,16
2016-04-11 13:21:29,pomme,20,few clouds,63,1008.0,16.52,2.6,17
2016-04-11 13:21:55,place-esquirol,20,few clouds,63,1008.0,16.52,2.6,17
2016-04-11 13:21:58,pomme,20,few clouds,63,1008.0,16.52,2.6,17
2016-04-11 13:22:37,metro-canal-du-midi,20,few clouds,63,1008.0,16.52,2.6,11
2016-04-11 13:22:42,metro-canal-du-midi,20,few clouds,63,1008.0,16.52,2.6,10
2016-04-11 13:26:14,metro-canal-du-midi,20,few clouds,63,1008.0,16.52,2.6,11
2016-04-11 13:26:58,place-des-carmes,20,few clouds,63,1008.0,16.52,2.6,2
2016-04-11 13:26:58,place-esquirol,20,few clouds,63,1008.0,16.52,2.6,18
2016-04-11 13:27:20,pomme,20,few clouds,63,1008.0,16.52,2.6,18
2016-04-11 13:29:10,place-jeanne-darc,0,clear sky,59,1008.0,16.84,3.6,0
2016-04-11 13:29:30,metro-canal-du-midi,0,clear sky,59,1008.0,16.84,3.6,12
2016-04-11 13:30:15,place-des-carmes,0,clear sky,59,1008.0,16.84,3.6,3
2016-04-11 13:31:22,place-des-carmes,0,clear sky,59,1008.0,16.84,3.6,4
2016-04-11 13:32:11,place-des-carmes,0,clear sky,59,1008.0,16.84,3.6,3
2016-04-11 13:32:30,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,19
2016-04-11 13:33:10,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,18
2016-04-11 13:33:31,place-jeanne-darc,0,clear sky,59,1008.0,16.84,3.6,1
2016-04-11 13:33:45,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,19
2016-04-11 13:34:40,pomme,0,clear sky,59,1008.0,16.84,3.6,17
2016-04-11 13:35:27,pomme,0,clear sky,59,1008.0,16.84,3.6,17
2016-04-11 13:36:22,metro-canal-du-midi,0,clear sky,59,1008.0,16.84,3.6,13
2016-04-11 13:36:29,pomme,0,clear sky,59,1008.0,16.84,3.6,16
2016-04-11 13:37:41,place-des-carmes,0,clear sky,59,1008.0,16.84,3.6,3
2016-04-11 13:38:03,place-des-carmes,0,clear sky,59,1008.0,16.84,3.6,2
2016-04-11 13:38:34,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,19
2016-04-11 13:39:29,metro-canal-du-midi,0,clear sky,59,1008.0,16.84,3.6,14
2016-04-11 13:39:35,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,20
2016-04-11 13:39:39,pomme,0,clear sky,59,1008.0,16.84,3.6,16
2016-04-11 13:40:11,pomme,0,clear sky,59,1008.0,16.84,3.6,14
2016-04-11 13:40:16,metro-canal-du-midi,0,clear sky,59,1008.0,16.84,3.6,14
2016-04-11 13:40:17,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,19
2016-04-11 13:40:56,metro-canal-du-midi,0,clear sky,59,1008.0,16.84,3.6,13
2016-04-11 13:41:37,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,18
2016-04-11 13:41:38,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,19
2016-04-11 13:42:17,pomme,0,clear sky,59,1008.0,16.84,3.6,13
2016-04-11 13:42:41,place-esquirol,0,clear sky,59,1008.0,16.84,3.6,19
2016-04-11 13:42:47,pomme,0,clear sky,59,1008.0,16.84,3.6,14
2016-04-11 13:43:05,place-des-carmes,0,clear sky,59,1008.0,16.84,3.6,2
2016-04-11 13:43:35,place-jeanne-darc,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:43:54,place-des-carmes,0,clear sky,59,1008.0,17.16,3.6,2
2016-04-11 13:44:14,pomme,0,clear sky,59,1008.0,17.16,3.6,14
2016-04-11 13:44:23,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,19
2016-04-11 13:44:33,metro-canal-du-midi,0,clear sky,59,1008.0,17.16,3.6,14
2016-04-11 13:44:48,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,19
2016-04-11 13:45:32,pomme,0,clear sky,59,1008.0,17.16,3.6,13
2016-04-11 13:46:35,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,19
2016-04-11 13:47:36,place-des-carmes,0,clear sky,59,1008.0,17.16,3.6,0
2016-04-11 13:47:39,pomme,0,clear sky,59,1008.0,17.16,3.6,12
2016-04-11 13:47:46,pomme,0,clear sky,59,1008.0,17.16,3.6,13
2016-04-11 13:50:15,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,20
2016-04-11 13:50:31,pomme,0,clear sky,59,1008.0,17.16,3.6,13
2016-04-11 13:51:27,place-des-carmes,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:51:45,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,19
2016-04-11 13:52:00,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,18
2016-04-11 13:52:32,metro-canal-du-midi,0,clear sky,59,1008.0,17.16,3.6,14
2016-04-11 13:52:34,place-jeanne-darc,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:53:13,place-des-carmes,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:53:18,place-jeanne-darc,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:54:06,place-jeanne-darc,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:54:38,place-des-carmes,0,clear sky,59,1008.0,17.16,3.6,1
2016-04-11 13:55:32,pomme,0,clear sky,59,1008.0,17.16,3.6,14
2016-04-11 13:55:33,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,18
2016-04-11 13:56:23,place-des-carmes,0,clear sky,59,1008.0,17.16,3.6,0
2016-04-11 13:56:40,place-esquirol,0,clear sky,59,1008.0,17.16,3.6,18
2016-04-11 13:57:37,place-jeanne-darc,0,clear sky,59,1008.0,17.16,3.6,0
2016-04-11 13:58:02,pomme,0,clear sky,59,1008.0,17.16,3.6,14
2016-04-11 13:58:26,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,1
2016-04-11 13:58:33,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 13:59:26,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,18
2016-04-11 13:59:52,pomme,0,clear sky,59,1008.0,17.76,3.1,14
2016-04-11 14:00:38,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 14:00:44,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,1
2016-04-11 14:00:49,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,0
2016-04-11 14:00:55,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,16
2016-04-11 14:02:23,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 14:02:26,pomme,0,clear sky,59,1008.0,17.76,3.1,14
2016-04-11 14:02:36,metro-canal-du-midi,0,clear sky,59,1008.0,17.76,3.1,13
2016-04-11 14:03:04,pomme,0,clear sky,59,1008.0,17.76,3.1,14
2016-04-11 14:03:23,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 14:03:36,metro-canal-du-midi,0,clear sky,59,1008.0,17.76,3.1,13
2016-04-11 14:03:45,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,16
2016-04-11 14:04:13,pomme,0,clear sky,59,1008.0,17.76,3.1,13
2016-04-11 14:05:01,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 14:06:09,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,18
2016-04-11 14:06:21,pomme,0,clear sky,59,1008.0,17.76,3.1,12
2016-04-11 14:06:46,pomme,0,clear sky,59,1008.0,17.76,3.1,12
2016-04-11 14:07:15,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 14:07:40,place-jeanne-darc,0,clear sky,59,1008.0,17.76,3.1,0
2016-04-11 14:07:47,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,1
2016-04-11 14:08:12,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,17
2016-04-11 14:08:54,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,16
2016-04-11 14:09:18,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,2
2016-04-11 14:10:28,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,16
2016-04-11 14:13:18,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,16
2016-04-11 14:13:23,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,2
2016-04-11 14:13:39,metro-canal-du-midi,0,clear sky,59,1008.0,17.76,3.1,12
2016-04-11 14:13:42,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,2
2016-04-11 14:14:01,place-esquirol,0,clear sky,59,1008.0,17.76,3.1,15
2016-04-11 14:14:10,pomme,0,clear sky,59,1008.0,17.76,3.1,12
2016-04-11 14:17:35,place-des-carmes,0,clear sky,59,1008.0,17.76,3.1,2
2016-04-11 14:17:44,place-jeanne-darc,0,clear sky,59,1008.0,17.76,3.1,0
2016-04-11 14:18:23,place-des-carmes,0,clear sky,59,1008.0,18.24,3.1,1
2016-04-11 14:20:17,place-jeanne-darc,0,clear sky,59,1008.0,18.24,3.1,1
2016-04-11 14:20:19,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,18
2016-04-11 14:20:55,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,19
2016-04-11 14:21:50,metro-canal-du-midi,0,clear sky,59,1008.0,18.24,3.1,13
2016-04-11 14:22:13,place-des-carmes,0,clear sky,59,1008.0,18.24,3.1,2
2016-04-11 14:23:38,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,19
2016-04-11 14:24:14,pomme,0,clear sky,59,1008.0,18.24,3.1,11
2016-04-11 14:24:15,place-des-carmes,0,clear sky,59,1008.0,18.24,3.1,2
2016-04-11 14:24:17,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,20
2016-04-11 14:26:25,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,22
2016-04-11 14:26:59,pomme,0,clear sky,59,1008.0,18.24,3.1,12
2016-04-11 14:27:34,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,22
2016-04-11 14:29:25,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,22
2016-04-11 14:30:00,place-des-carmes,0,clear sky,59,1008.0,18.24,3.1,1
2016-04-11 14:30:12,place-esquirol,0,clear sky,59,1008.0,18.24,3.1,20
2016-04-11 14:30:20,place-jeanne-darc,0,clear sky,59,1008.0,18.24,3.1,1
2016-04-11 14:30:26,pomme,0,clear sky,59,1008.0,18.24,3.1,12
2016-04-11 14:31:03,place-des-carmes,0,clear sky,59,1008.0,18.24,3.1,1
2016-04-11 14:31:53,metro-canal-du-midi,0,clear sky,59,1008.0,18.24,3.1,13
2016-04-11 14:32:27,pomme,0,clear sky,59,1008.0,18.24,3.1,11
2016-04-11 14:33:14,metro-canal-du-midi,0,clear sky,59,1008.0,18.24,3.1,14
2016-04-11 14:33:19,pomme,20,few clouds,55,1007.0,18.82,2.6,12
2016-04-11 14:34:35,place-des-carmes,20,few clouds,55,1007.0,18.82,2.6,2
2016-04-11 14:35:04,place-esquirol,20,few clouds,55,1007.0,18.82,2.6,21
2016-04-11 14:37:24,place-esquirol,20,few clouds,55,1007.0,18.82,2.6,21
2016-04-11 14:37:34,pomme,20,few clouds,55,1007.0,18.82,2.6,12
2016-04-11 14:38:31,place-esquirol,20,few clouds,55,1007.0,18.82,2.6,19
2016-04-11 14:39:30,pomme,20,few clouds,55,1007.0,18.82,2.6,12
2016-04-11 14:39:40,pomme,20,few clouds,55,1007.0,18.82,2.6,12
2016-04-11 14:40:24,place-jeanne-darc,20,few clouds,55,1007.0,18.82,2.6,1
2016-04-11 14:40:59,place-esquirol,20,few clouds,55,1007.0,18.82,2.6,19
2016-04-11 14:41:57,place-esquirol,20,few clouds,55,1007.0,18.82,2.6,19
2016-04-11 14:42:05,pomme,20,few clouds,55,1007.0,18.82,2.6,12
2016-04-11 14:43:18,metro-canal-du-midi,20,few clouds,55,1007.0,18.82,2.6,14
2016-04-11 14:43:33,pomme,20,few clouds,55,1007.0,18.82,2.6,12
2016-04-11 14:44:10,pomme,20,few clouds,55,1007.0,18.82,2.6,11
2016-04-11 14:44:39,place-des-carmes,20,few clouds,55,1007.0,18.82,2.6,2
2016-04-11 14:46:12,place-des-carmes,20,few clouds,55,1007.0,18.82,2.6,2
2016-04-11 14:46:54,place-des-carmes,20,few clouds,55,1007.0,18.82,2.6,2
2016-04-11 14:47:24,pomme,20,few clouds,55,1007.0,18.82,2.6,11
2016-04-11 14:48:28,place-esquirol,0,clear sky,52,1007.0,19.34,1.5,19
2016-04-11 14:48:35,pomme,0,clear sky,52,1007.0,19.34,1.5,10
2016-04-11 14:49:46,place-esquirol,0,clear sky,52,1007.0,19.34,1.5,18
2016-04-11 14:50:02,place-esquirol,0,clear sky,52,1007.0,19.34,1.5,18
2016-04-11 14:50:28,place-jeanne-darc,0,clear sky,52,1007.0,19.34,1.5,1
2016-04-11 14:50:37,pomme,0,clear sky,52,1007.0,19.34,1.5,9
2016-04-11 14:51:24,place-esquirol,0,clear sky,52,1007.0,19.34,1.5,16
2016-04-11 14:52:22,place-esquirol,0,clear sky,52,1007.0,19.34,1.5,15
2016-04-11 14:52:35,pomme,0,clear sky,52,1007.0,19.34,1.5,7
2016-04-11 14:52:35,place-des-carmes,0,clear sky,52,1007.0,19.34,1.5,2
2016-04-11 14:53:22,metro-canal-du-midi,0,clear sky,52,1007.0,19.34,1.5,14
